time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20230104:0030,0.0,0.0,-5.96,23.38,2.0,0.0,Kalutara,6.5831,79.9593
20230104:0130,65.82,117.36,7.75,23.16,2.14,0.0,Kalutara,6.5831,79.9593
20230104:0230,267.39,353.75,21.18,23.66,2.0,0.0,Kalutara,6.5831,79.9593
20230104:0330,451.28,581.48,34.07,24.97,2.0,0.0,Kalutara,6.5831,79.9593
20230104:0430,568.42,748.51,45.87,26.07,1.45,0.0,Kalutara,6.5831,79.9593
20230104:0530,631.21,856.61,55.43,27.01,0.9,0.0,Kalutara,6.5831,79.9593
20230104:0630,707.44,979.09,60.46,27.75,0.97,0.0,Kalutara,6.5831,79.9593
20230104:0730,662.98,898.57,58.68,29.05,1.72,0.0,Kalutara,6.5831,79.9593
20230104:0830,590.86,790.4,51.01,29.38,1.79,0.0,Kalutara,6.5831,79.9593
20230104:0930,475.65,629.5,40.12,29.48,1.59,0.0,Kalutara,6.5831,79.9593
20230104:1030,305.65,407.79,27.67,29.42,1.1,0.0,Kalutara,6.5831,79.9593
20230104:1130,124.15,186.74,14.47,28.93,1.17,0.0,Kalutara,6.5831,79.9593
20230104:1230,0.78,8.0,0.87,28.04,1.72,0.0,Kalutara,6.5831,79.9593
20230104:1330,0.0,0.0,0.0,27.18,2.14,0.0,Kalutara,6.5831,79.9593
20230104:1430,0.0,0.0,0.0,26.52,2.21,0.0,Kalutara,6.5831,79.9593
20230104:1530,0.0,0.0,0.0,26.15,2.14,0.0,Kalutara,6.5831,79.9593
20230104:1630,0.0,0.0,0.0,25.74,1.86,0.0,Kalutara,6.5831,79.9593
20230104:1730,0.0,0.0,0.0,25.4,1.52,0.0,Kalutara,6.5831,79.9593
20230104:1830,0.0,0.0,0.0,24.72,1.17,0.0,Kalutara,6.5831,79.9593
20230104:1930,0.0,0.0,0.0,24.3,1.03,0.0,Kalutara,6.5831,79.9593
20230104:2030,0.0,0.0,0.0,23.96,1.1,0.0,Kalutara,6.5831,79.9593
20230104:2130,0.0,0.0,0.0,23.65,0.97,0.0,Kalutara,6.5831,79.9593
20230104:2230,0.0,0.0,0.0,23.51,0.9,0.0,Kalutara,6.5831,79.9593
20230104:2330,0.0,0.0,0.0,23.35,0.83,0.0,Kalutara,6.5831,79.9593
20230105:0030,0.0,0.0,-6.05,22.97,0.97,0.0,Kalutara,6.5831,79.9593
20230105:0130,61.32,110.48,7.67,22.79,1.24,0.0,Kalutara,6.5831,79.9593
20230105:0230,240.59,321.44,21.12,24.19,1.38,0.0,Kalutara,6.5831,79.9593
20230105:0330,391.27,505.82,34.02,25.24,1.52,0.0,Kalutara,6.5831,79.9593
20230105:0430,560.58,736.38,45.86,26.24,1.59,0.0,Kalutara,6.5831,79.9593
20230105:0530,607.73,808.05,55.47,27.14,1.66,0.0,Kalutara,6.5831,79.9593
20230105:0630,662.7,892.59,60.56,27.82,1.72,0.0,Kalutara,6.5831,79.9593
20230105:0730,624.96,847.21,58.82,28.63,1.24,0.0,Kalutara,6.5831,79.9593
20230105:0830,508.24,674.93,51.16,29.02,1.45,0.0,Kalutara,6.5831,79.9593
20230105:0930,444.11,583.05,40.26,29.14,1.79,0.0,Kalutara,6.5831,79.9593
20230105:1030,272.98,362.36,27.8,28.96,1.59,0.0,Kalutara,6.5831,79.9593
20230105:1130,121.21,181.84,14.59,28.73,0.97,0.0,Kalutara,6.5831,79.9593
20230105:1230,1.66,10.04,0.99,27.95,0.41,0.0,Kalutara,6.5831,79.9593
20230105:1330,0.0,0.0,0.0,27.33,0.28,0.0,Kalutara,6.5831,79.9593
20230105:1430,0.0,0.0,0.0,26.91,0.28,0.0,Kalutara,6.5831,79.9593
20230105:1530,0.0,0.0,0.0,26.62,0.34,0.0,Kalutara,6.5831,79.9593
20230105:1630,0.0,0.0,0.0,25.52,0.97,0.0,Kalutara,6.5831,79.9593
