time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20230318:2030,0.0,0.0,0.0,26.54,4.41,0.0,Jaffna,9.66845,80.00742
20230318:2130,0.0,0.0,0.0,26.41,4.76,0.0,Jaffna,9.66845,80.00742
20230318:2230,0.0,0.0,0.0,26.47,3.93,0.0,Jaffna,9.66845,80.00742
20230318:2330,0.0,0.0,0.0,26.72,3.86,0.0,Jaffna,9.66845,80.00742
20230319:0030,0.0,0.0,-4.65,27.09,3.52,0.0,Jaffna,9.66845,80.00742
20230319:0130,52.91,100.49,10.14,27.23,3.31,0.0,Jaffna,9.66845,80.00742
20230319:0230,216.56,292.75,24.89,27.59,3.24,0.0,Jaffna,9.66845,80.00742
20230319:0330,375.55,483.35,39.57,27.42,3.24,0.0,Jaffna,9.66845,80.00742
20230319:0430,539.49,694.5,54.06,27.26,3.52,0.0,Jaffna,9.66845,80.00742
20230319:0530,502.28,643.37,67.96,27.52,3.93,0.0,Jaffna,9.66845,80.00742
20230319:0630,675.59,882.32,78.8,27.47,3.93,0.0,Jaffna,9.66845,80.00742
20230319:0730,622.3,810.89,75.47,27.3,3.59,0.0,Jaffna,9.66845,80.00742
20230319:0830,490.7,628.64,62.75,28.0,3.93,0.0,Jaffna,9.66845,80.00742
20230319:0930,484.76,623.92,48.53,28.45,4.0,0.0,Jaffna,9.66845,80.00742
20230319:1030,328.52,425.61,33.95,28.38,4.28,0.0,Jaffna,9.66845,80.00742
20230319:1130,129.38,188.41,19.23,28.6,4.48,0.0,Jaffna,9.66845,80.00742
20230319:1230,9.84,34.89,4.46,28.89,4.69,0.0,Jaffna,9.66845,80.00742
20230319:1330,0.0,0.0,0.0,28.66,4.83,0.0,Jaffna,9.66845,80.00742
20230319:1430,0.0,0.0,0.0,28.15,4.97,0.0,Jaffna,9.66845,80.00742
20230319:1530,0.0,0.0,0.0,27.78,5.38,0.0,Jaffna,9.66845,80.00742
20230319:1630,0.0,0.0,0.0,27.48,5.45,0.0,Jaffna,9.66845,80.00742
20230319:1730,0.0,0.0,0.0,27.1,4.55,0.0,Jaffna,9.66845,80.00742
20230319:1830,0.0,0.0,0.0,26.61,4.07,0.0,Jaffna,9.66845,80.00742
20230319:1930,0.0,0.0,0.0,26.37,4.34,0.0,Jaffna,9.66845,80.00742
20230319:2030,0.0,0.0,0.0,26.28,4.69,0.0,Jaffna,9.66845,80.00742
20230319:2130,0.0,0.0,0.0,26.18,5.1,0.0,Jaffna,9.66845,80.00742
20230319:2230,0.0,0.0,0.0,25.91,4.83,0.0,Jaffna,9.66845,80.00742
20230319:2330,0.0,0.0,0.0,25.81,3.24,0.0,Jaffna,9.66845,80.00742
20230320:0030,0.0,0.0,-4.51,25.73,1.79,0.0,Jaffna,9.66845,80.00742
20230320:0130,46.31,84.51,10.28,25.87,2.48,0.0,Jaffna,9.66845,80.00742
20230320:0230,226.99,303.85,25.04,26.24,3.03,0.0,Jaffna,9.66845,80.00742
20230320:0330,366.39,470.92,39.73,26.6,3.03,0.0,Jaffna,9.66845,80.00742
20230320:0430,531.43,684.38,54.25,26.95,3.17,0.0,Jaffna,9.66845,80.00742
20230320:0530,568.64,739.47,68.21,28.16,3.38,0.0,Jaffna,9.66845,80.00742
20230320:0630,475.55,617.53,79.19,28.58,4.07,0.0,Jaffna,9.66845,80.00742
20230320:0730,642.45,837.33,75.69,28.58,4.62,0.0,Jaffna,9.66845,80.00742
20230320:0830,645.64,843.27,62.83,28.93,4.28,0.0,Jaffna,9.66845,80.00742
