time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220103:1330,0.0,0.0,0.0,24.53,3.24,0.0,Puttalam,8.0362,79.8283
20220103:1430,0.0,0.0,0.0,24.54,3.38,0.0,Puttalam,8.0362,79.8283
20220103:1530,0.0,0.0,0.0,24.49,3.52,0.0,Puttalam,8.0362,79.8283
20220103:1630,0.0,0.0,0.0,24.38,3.38,0.0,Puttalam,8.0362,79.8283
20220103:1730,0.0,0.0,0.0,24.19,2.97,0.0,Puttalam,8.0362,79.8283
20220103:1830,0.0,0.0,0.0,23.99,2.62,0.0,Puttalam,8.0362,79.8283
20220103:1930,0.0,0.0,0.0,23.97,2.83,0.0,Puttalam,8.0362,79.8283
20220103:2030,0.0,0.0,0.0,23.82,2.9,0.0,Puttalam,8.0362,79.8283
20220103:2130,0.0,0.0,0.0,23.83,2.83,0.0,Puttalam,8.0362,79.8283
20220103:2230,0.0,0.0,0.0,23.93,2.9,0.0,Puttalam,8.0362,79.8283
20220103:2330,0.0,0.0,0.0,23.95,3.03,0.0,Puttalam,8.0362,79.8283
20220104:0030,0.0,0.0,-6.63,23.99,3.17,0.0,Puttalam,8.0362,79.8283
20220104:0130,39.97,76.96,7.04,24.02,3.17,0.0,Puttalam,8.0362,79.8283
20220104:0230,190.69,256.42,20.39,24.33,2.76,0.0,Puttalam,8.0362,79.8283
20220104:0330,353.21,450.42,33.15,25.34,3.38,0.0,Puttalam,8.0362,79.8283
20220104:0430,517.82,656.12,44.78,26.48,4.97,0.0,Puttalam,8.0362,79.8283
20220104:0530,331.89,425.54,54.12,27.52,5.24,0.0,Puttalam,8.0362,79.8283
20220104:0630,443.39,567.13,59.0,27.61,4.76,0.0,Puttalam,8.0362,79.8283
20220104:0730,324.4,413.75,57.36,27.96,5.17,0.0,Puttalam,8.0362,79.8283
20220104:0830,301.4,387.47,49.98,27.54,4.76,0.0,Puttalam,8.0362,79.8283
20220104:0930,279.54,360.18,39.33,27.55,4.55,0.0,Puttalam,8.0362,79.8283
20220104:1030,201.81,268.05,27.05,27.51,4.14,0.0,Puttalam,8.0362,79.8283
20220104:1130,63.99,102.71,13.95,27.38,3.86,0.0,Puttalam,8.0362,79.8283
20220104:1230,0.0,5.86,0.42,26.9,3.24,0.0,Puttalam,8.0362,79.8283
20220104:1330,0.0,0.0,0.0,26.36,3.17,0.0,Puttalam,8.0362,79.8283
20220104:1430,0.0,0.0,0.0,26.06,3.59,0.0,Puttalam,8.0362,79.8283
20220104:1530,0.0,0.0,0.0,25.53,3.86,0.0,Puttalam,8.0362,79.8283
20220104:1630,0.0,0.0,0.0,24.95,3.79,0.0,Puttalam,8.0362,79.8283
20220104:1730,0.0,0.0,0.0,24.58,3.45,0.0,Puttalam,8.0362,79.8283
20220104:1830,0.0,0.0,0.0,24.25,3.1,0.0,Puttalam,8.0362,79.8283
20220104:1930,0.0,0.0,0.0,24.13,2.76,0.0,Puttalam,8.0362,79.8283
20220104:2030,0.0,0.0,0.0,24.0,2.83,0.0,Puttalam,8.0362,79.8283
20220104:2130,0.0,0.0,0.0,23.77,2.76,0.0,Puttalam,8.0362,79.8283
20220104:2230,0.0,0.0,0.0,23.72,2.55,0.0,Puttalam,8.0362,79.8283
20220104:2330,0.0,0.0,0.0,23.82,2.34,0.0,Puttalam,8.0362,79.8283
20220105:0030,0.0,0.0,0.0,23.83,2.34,0.0,Puttalam,8.0362,79.8283
20220105:0130,16.59,38.07,6.96,23.99,2.48,0.0,Puttalam,8.0362,79.8283
20220105:0230,101.1,143.61,20.33,24.28,2.41,0.0,Puttalam,8.0362,79.8283
20220105:0330,174.02,231.06,33.11,25.13,2.9,0.0,Puttalam,8.0362,79.8283
20220105:0430,267.68,343.99,44.77,25.76,3.45,0.0,Puttalam,8.0362,79.8283
20220105:0530,344.74,439.74,54.16,26.49,4.07,0.0,Puttalam,8.0362,79.8283
20220105:0630,404.78,516.21,59.1,27.08,4.76,0.0,Puttalam,8.0362,79.8283
20220105:0730,550.19,705.5,57.49,27.46,4.41,0.0,Puttalam,8.0362,79.8283
20220105:0830,508.41,652.78,50.13,28.02,4.55,0.0,Puttalam,8.0362,79.8283
20220105:0930,486.33,623.63,39.47,28.02,4.41,0.0,Puttalam,8.0362,79.8283
20220105:1030,321.78,418.29,27.18,28.07,4.41,0.0,Puttalam,8.0362,79.8283
20220105:1130,119.26,177.51,14.08,27.9,3.86,0.0,Puttalam,8.0362,79.8283
20220105:1230,1.51,9.69,0.54,27.18,3.17,0.0,Puttalam,8.0362,79.8283
20220105:1330,0.0,0.0,0.0,26.56,3.03,0.0,Puttalam,8.0362,79.8283
20220105:1430,0.0,0.0,0.0,25.93,2.97,0.0,Puttalam,8.0362,79.8283
20220105:1530,0.0,0.0,0.0,25.51,2.97,0.0,Puttalam,8.0362,79.8283
20220105:1630,0.0,0.0,0.0,25.09,3.03,0.0,Puttalam,8.0362,79.8283
20220105:1730,0.0,0.0,0.0,24.64,3.03,0.0,Puttalam,8.0362,79.8283
20220105:1830,0.0,0.0,0.0,24.32,3.1,0.0,Puttalam,8.0362,79.8283
20220105:1930,0.0,0.0,0.0,24.1,3.31,0.0,Puttalam,8.0362,79.8283
20220105:2030,0.0,0.0,0.0,23.78,3.38,0.0,Puttalam,8.0362,79.8283
20220105:2130,0.0,0.0,0.0,23.65,3.45,0.0,Puttalam,8.0362,79.8283
20220105:2230,0.0,0.0,0.0,23.51,3.38,0.0,Puttalam,8.0362,79.8283
20220105:2330,0.0,0.0,0.0,23.6,3.31,0.0,Puttalam,8.0362,79.8283
20220106:0030,0.0,0.0,0.0,23.72,3.31,0.0,Puttalam,8.0362,79.8283
20220106:0130,25.13,49.39,6.89,23.9,3.24,0.0,Puttalam,8.0362,79.8283
20220106:0230,112.51,157.53,20.27,24.33,2.76,0.0,Puttalam,8.0362,79.8283
20220106:0330,345.54,438.72,33.08,25.51,5.03,0.0,Puttalam,8.0362,79.8283
20220106:0430,462.02,586.8,44.77,27.22,5.52,0.0,Puttalam,8.0362,79.8283
20220106:0530,411.47,529.92,54.2,28.51,5.31,0.0,Puttalam,8.0362,79.8283
20220106:0630,523.82,675.04,59.2,29.14,4.62,0.0,Puttalam,8.0362,79.8283
20220106:0730,555.03,715.73,57.64,29.44,5.03,0.0,Puttalam,8.0362,79.8283
20220106:0830,552.24,713.18,50.28,29.79,4.83,0.0,Puttalam,8.0362,79.8283
20220106:0930,353.66,456.55,39.61,30.07,4.69,0.0,Puttalam,8.0362,79.8283
20220106:1030,291.36,382.68,27.32,29.67,4.21,0.0,Puttalam,8.0362,79.8283
20220106:1130,131.93,197.2,14.2,29.17,3.66,0.0,Puttalam,8.0362,79.8283
20220106:1230,1.5,9.69,0.65,28.42,3.03,0.0,Puttalam,8.0362,79.8283
20220106:1330,0.0,0.0,0.0,27.51,2.9,0.0,Puttalam,8.0362,79.8283
20220106:1430,0.0,0.0,0.0,27.01,3.03,0.0,Puttalam,8.0362,79.8283
20220106:1530,0.0,0.0,0.0,26.26,3.1,0.0,Puttalam,8.0362,79.8283
20220106:1630,0.0,0.0,0.0,25.63,3.03,0.0,Puttalam,8.0362,79.8283
20220106:1730,0.0,0.0,0.0,25.06,2.9,0.0,Puttalam,8.0362,79.8283
20220106:1830,0.0,0.0,0.0,24.67,2.69,0.0,Puttalam,8.0362,79.8283
20220106:1930,0.0,0.0,0.0,24.53,2.55,0.0,Puttalam,8.0362,79.8283
20220106:2030,0.0,0.0,0.0,24.29,2.28,0.0,Puttalam,8.0362,79.8283
20220106:2130,0.0,0.0,0.0,24.09,2.07,0.0,Puttalam,8.0362,79.8283
20220106:2230,0.0,0.0,0.0,23.8,2.07,0.0,Puttalam,8.0362,79.8283
20220106:2330,0.0,0.0,0.0,23.62,2.21,0.0,Puttalam,8.0362,79.8283
20220107:0030,0.0,0.0,0.0,23.43,2.34,0.0,Puttalam,8.0362,79.8283
20220107:0130,59.18,109.94,6.82,23.39,2.55,0.0,Puttalam,8.0362,79.8283
20220107:0230,241.94,321.24,20.22,23.91,2.9,0.0,Puttalam,8.0362,79.8283
20220107:0330,353.41,449.72,33.05,25.53,4.34,0.0,Puttalam,8.0362,79.8283
20220107:0430,404.23,516.57,44.77,26.77,4.28,0.0,Puttalam,8.0362,79.8283
20220107:0530,497.07,641.01,54.25,27.99,4.21,0.0,Puttalam,8.0362,79.8283
20220107:0630,625.01,814.4,59.31,28.75,4.07,0.0,Puttalam,8.0362,79.8283
20220107:0730,608.93,796.06,57.79,29.67,3.93,0.0,Puttalam,8.0362,79.8283
20220107:0830,563.17,733.82,50.44,29.62,3.66,0.0,Puttalam,8.0362,79.8283
20220107:0930,404.97,525.04,39.76,29.82,3.52,0.0,Puttalam,8.0362,79.8283
20220107:1030,268.57,354.43,27.46,29.39,3.52,0.0,Puttalam,8.0362,79.8283
20220107:1130,128.59,191.71,14.33,28.71,3.31,0.0,Puttalam,8.0362,79.8283
20220107:1230,1.33,9.29,0.77,27.95,2.48,0.0,Puttalam,8.0362,79.8283
20220107:1330,0.0,0.0,0.0,26.9,2.55,0.0,Puttalam,8.0362,79.8283
20220107:1430,0.0,0.0,0.0,26.4,2.62,0.0,Puttalam,8.0362,79.8283
20220107:1530,0.0,0.0,0.0,26.03,2.97,0.0,Puttalam,8.0362,79.8283
20220107:1630,0.0,0.0,0.0,25.63,3.1,0.0,Puttalam,8.0362,79.8283
20220107:1730,0.0,0.0,0.0,25.11,3.1,0.0,Puttalam,8.0362,79.8283
20220107:1830,0.0,0.0,0.0,24.84,3.17,0.0,Puttalam,8.0362,79.8283
20220107:1930,0.0,0.0,0.0,24.5,3.03,0.0,Puttalam,8.0362,79.8283
20220107:2030,0.0,0.0,0.0,24.19,2.97,0.0,Puttalam,8.0362,79.8283
20220107:2130,0.0,0.0,0.0,23.97,2.76,0.0,Puttalam,8.0362,79.8283
20220107:2230,0.0,0.0,0.0,23.81,2.55,0.0,Puttalam,8.0362,79.8283
20220107:2330,0.0,0.0,0.0,23.68,2.34,0.0,Puttalam,8.0362,79.8283
20220108:0030,0.0,0.0,0.0,23.48,2.34,0.0,Puttalam,8.0362,79.8283
20220108:0130,51.35,97.93,6.75,23.39,2.41,0.0,Puttalam,8.0362,79.8283
20220108:0230,236.96,315.5,20.17,23.91,2.69,0.0,Puttalam,8.0362,79.8283
20220108:0330,348.7,443.76,33.02,25.39,4.41,0.0,Puttalam,8.0362,79.8283
20220108:0430,409.4,522.09,44.78,26.78,4.62,0.0,Puttalam,8.0362,79.8283
20220108:0530,362.9,465.95,54.3,27.97,4.48,0.0,Puttalam,8.0362,79.8283
20220108:0630,665.48,872.1,59.42,28.48,4.21,0.0,Puttalam,8.0362,79.8283
20220108:0730,637.25,833.18,57.94,29.08,4.07,0.0,Puttalam,8.0362,79.8283
20220108:0830,475.83,615.33,50.6,29.42,3.93,0.0,Puttalam,8.0362,79.8283
20220108:0930,355.93,458.84,39.91,28.83,3.66,0.0,Puttalam,8.0362,79.8283
20220108:1030,273.46,357.37,27.6,28.13,4.0,0.0,Puttalam,8.0362,79.8283
20220108:1130,83.31,129.39,14.46,27.75,3.31,0.0,Puttalam,8.0362,79.8283
20220108:1230,0.84,8.1,0.88,26.14,2.14,0.0,Puttalam,8.0362,79.8283
20220108:1330,0.0,0.0,0.0,25.89,2.21,0.0,Puttalam,8.0362,79.8283
20220108:1430,0.0,0.0,0.0,25.72,2.34,0.0,Puttalam,8.0362,79.8283
20220108:1530,0.0,0.0,0.0,25.49,2.62,0.0,Puttalam,8.0362,79.8283
20220108:1630,0.0,0.0,0.0,25.15,2.76,0.0,Puttalam,8.0362,79.8283
20220108:1730,0.0,0.0,0.0,24.79,2.76,0.0,Puttalam,8.0362,79.8283
20220108:1830,0.0,0.0,0.0,24.52,2.69,0.0,Puttalam,8.0362,79.8283
20220108:1930,0.0,0.0,0.0,24.56,3.03,0.0,Puttalam,8.0362,79.8283
20220108:2030,0.0,0.0,0.0,24.48,2.97,0.0,Puttalam,8.0362,79.8283
20220108:2130,0.0,0.0,0.0,24.22,2.76,0.0,Puttalam,8.0362,79.8283
