time,P,G(i),H_sun,T2m,WS10m,Int,district,latitude,longitude
20220628:0530,421.85,548.43,65.91,28.89,3.72,0.0,Colombo,6.93548,79.84868
20220628:0630,574.7,747.0,73.33,29.08,4.48,0.0,Colombo,6.93548,79.84868
20220628:0730,542.14,705.04,70.21,29.47,4.28,0.0,Colombo,6.93548,79.84868
20220628:0830,496.6,643.26,59.66,29.31,4.62,0.0,Colombo,6.93548,79.84868
20220628:0930,309.43,399.02,46.86,28.76,5.45,0.0,Colombo,6.93548,79.84868
20220628:1030,239.45,316.14,33.35,28.23,5.86,0.0,Colombo,6.93548,79.84868
20220628:1130,94.09,140.7,19.61,27.57,6.0,0.0,Colombo,6.93548,79.84868
20220628:1230,9.97,28.25,5.85,27.38,4.14,0.0,Colombo,6.93548,79.84868
20220628:1330,0.0,0.0,0.0,27.11,3.24,0.0,Colombo,6.93548,79.84868
20220628:1430,0.0,0.0,0.0,26.83,3.17,0.0,Colombo,6.93548,79.84868
20220628:1530,0.0,0.0,0.0,26.67,3.38,0.0,Colombo,6.93548,79.84868
20220628:1630,0.0,0.0,0.0,26.66,3.52,0.0,Colombo,6.93548,79.84868
20220628:1730,0.0,0.0,0.0,26.65,3.38,0.0,Colombo,6.93548,79.84868
20220628:1830,0.0,0.0,0.0,26.45,3.45,0.0,Colombo,6.93548,79.84868
20220628:1930,0.0,0.0,0.0,26.62,3.72,0.0,Colombo,6.93548,79.84868
20220628:2030,0.0,0.0,0.0,26.59,3.52,0.0,Colombo,6.93548,79.84868
20220628:2130,0.0,0.0,0.0,26.6,3.79,0.0,Colombo,6.93548,79.84868
20220628:2230,0.0,0.0,0.0,26.54,3.86,0.0,Colombo,6.93548,79.84868
20220628:2330,0.0,0.0,0.0,26.47,3.59,0.0,Colombo,6.93548,79.84868
20220629:0030,0.0,0.0,-0.42,26.41,2.55,0.0,Colombo,6.93548,79.84868
20220629:0130,38.78,76.27,13.31,26.48,2.9,0.0,Colombo,6.93548,79.84868
20220629:0230,191.26,262.86,27.09,26.79,2.9,0.0,Colombo,6.93548,79.84868
20220629:0330,352.71,455.97,40.74,27.85,3.45,0.0,Colombo,6.93548,79.84868
20220629:0430,385.97,494.44,53.97,28.46,4.76,0.0,Colombo,6.93548,79.84868
20220629:0530,459.26,586.35,65.91,28.37,6.28,0.0,Colombo,6.93548,79.84868
20220629:0630,563.74,717.11,73.37,28.31,6.62,0.0,Colombo,6.93548,79.84868
20220629:0730,543.43,695.77,70.28,29.1,5.79,0.0,Colombo,6.93548,79.84868
20220629:0830,467.04,598.2,59.73,29.2,5.1,0.0,Colombo,6.93548,79.84868
20220629:0930,449.58,576.72,46.91,29.35,5.38,0.0,Colombo,6.93548,79.84868
20220629:1030,241.68,320.61,33.4,29.11,5.38,0.0,Colombo,6.93548,79.84868
20220629:1130,103.08,161.64,19.65,28.64,5.1,0.0,Colombo,6.93548,79.84868
20220629:1230,7.41,25.87,5.89,27.99,4.69,0.0,Colombo,6.93548,79.84868
20220629:1330,0.0,0.0,0.0,27.41,3.72,0.0,Colombo,6.93548,79.84868
20220629:1430,0.0,0.0,0.0,27.16,4.48,0.0,Colombo,6.93548,79.84868
20220629:1530,0.0,0.0,0.0,26.63,4.76,0.0,Colombo,6.93548,79.84868
20220629:1630,0.0,0.0,0.0,26.34,4.97,0.0,Colombo,6.93548,79.84868
20220629:1730,0.0,0.0,0.0,26.4,4.14,0.0,Colombo,6.93548,79.84868
20220629:1830,0.0,0.0,0.0,26.44,3.72,0.0,Colombo,6.93548,79.84868
20220629:1930,0.0,0.0,0.0,26.54,4.07,0.0,Colombo,6.93548,79.84868
20220629:2030,0.0,0.0,0.0,26.36,3.86,0.0,Colombo,6.93548,79.84868
20220629:2130,0.0,0.0,0.0,26.06,3.45,0.0,Colombo,6.93548,79.84868
20220629:2230,0.0,0.0,0.0,25.99,2.76,0.0,Colombo,6.93548,79.84868
20220629:2330,0.0,0.0,0.0,26.04,2.83,0.0,Colombo,6.93548,79.84868
20220630:0030,0.0,0.0,-0.47,25.27,3.93,0.0,Colombo,6.93548,79.84868
20220630:0130,39.22,69.88,13.26,25.27,3.52,0.0,Colombo,6.93548,79.84868
20220630:0230,167.54,230.91,27.04,26.06,2.62,0.0,Colombo,6.93548,79.84868
20220630:0330,356.67,458.99,40.71,27.29,4.0,0.0,Colombo,6.93548,79.84868
20220630:0430,397.3,506.35,53.95,28.17,4.83,0.0,Colombo,6.93548,79.84868
20220630:0530,382.35,493.26,65.91,28.7,5.38,0.0,Colombo,6.93548,79.84868
20220630:0630,406.94,522.05,73.41,28.28,5.1,0.0,Colombo,6.93548,79.84868
20220630:0730,420.97,535.8,70.35,28.73,6.55,0.0,Colombo,6.93548,79.84868
20220630:0830,351.55,449.08,59.79,28.66,6.69,0.0,Colombo,6.93548,79.84868
20220630:0930,296.08,379.54,46.97,28.1,7.24,0.0,Colombo,6.93548,79.84868
20220630:1030,220.75,291.39,33.45,27.9,7.59,0.0,Colombo,6.93548,79.84868
20220630:1130,102.93,158.38,19.7,27.84,6.41,0.0,Colombo,6.93548,79.84868
20220630:1230,7.72,27.09,5.93,27.38,5.79,0.0,Colombo,6.93548,79.84868
20220630:1330,0.0,0.0,0.0,26.9,5.38,0.0,Colombo,6.93548,79.84868
20220630:1430,0.0,0.0,0.0,26.72,5.24,0.0,Colombo,6.93548,79.84868
20220630:1530,0.0,0.0,0.0,26.76,5.24,0.0,Colombo,6.93548,79.84868
20220630:1630,0.0,0.0,0.0,26.82,4.48,0.0,Colombo,6.93548,79.84868
20220630:1730,0.0,0.0,0.0,26.74,3.72,0.0,Colombo,6.93548,79.84868
20220630:1830,0.0,0.0,0.0,26.55,3.52,0.0,Colombo,6.93548,79.84868
20220630:1930,0.0,0.0,0.0,26.21,2.07,0.0,Colombo,6.93548,79.84868
20220630:2030,0.0,0.0,0.0,25.9,2.48,0.0,Colombo,6.93548,79.84868
20220630:2130,0.0,0.0,0.0,25.79,2.83,0.0,Colombo,6.93548,79.84868
20220630:2230,0.0,0.0,0.0,25.65,2.97,0.0,Colombo,6.93548,79.84868
20220630:2330,0.0,0.0,0.0,25.69,3.31,0.0,Colombo,6.93548,79.84868
20220701:0030,0.0,0.0,-0.52,25.79,3.66,0.0,Colombo,6.93548,79.84868
20220701:0130,59.93,113.08,13.22,26.04,4.07,0.0,Colombo,6.93548,79.84868
20220701:0230,183.12,251.73,27.01,26.88,4.97,0.0,Colombo,6.93548,79.84868
20220701:0330,346.67,443.25,40.68,27.62,6.28,0.0,Colombo,6.93548,79.84868
20220701:0430,428.22,544.13,53.93,28.27,6.21,0.0,Colombo,6.93548,79.84868
20220701:0530,558.01,712.17,65.92,28.69,6.0,0.0,Colombo,6.93548,79.84868
20220701:0630,642.56,825.37,73.46,28.95,6.21,0.0,Colombo,6.93548,79.84868
20220701:0730,591.82,759.81,70.43,29.47,6.07,0.0,Colombo,6.93548,79.84868
20220701:0830,520.71,667.07,59.86,29.32,6.0,0.0,Colombo,6.93548,79.84868
20220701:0930,378.15,485.71,47.03,29.31,5.86,0.0,Colombo,6.93548,79.84868
20220701:1030,259.95,342.71,33.5,28.74,5.66,0.0,Colombo,6.93548,79.84868
20220701:1130,126.58,190.83,19.75,28.38,5.52,0.0,Colombo,6.93548,79.84868
20220701:1230,8.46,28.43,5.97,27.92,5.1,0.0,Colombo,6.93548,79.84868
20220701:1330,0.0,0.0,0.0,27.47,4.69,0.0,Colombo,6.93548,79.84868
20220701:1430,0.0,0.0,0.0,27.28,4.48,0.0,Colombo,6.93548,79.84868
20220701:1530,0.0,0.0,0.0,27.21,4.41,0.0,Colombo,6.93548,79.84868
20220701:1630,0.0,0.0,0.0,27.1,4.69,0.0,Colombo,6.93548,79.84868
20220701:1730,0.0,0.0,0.0,26.95,4.48,0.0,Colombo,6.93548,79.84868
